date,time,1:t_gpu,1:t_mem,1:gpc_clk,1:slowdown,1:clk_mem,1:gpc_util,1:fb_util,1:video_util,1:gpu_state,1:p_state,1:gpu_ts_ns,1:pwr_tgp,1:pwr_nvvdd,1:pwr_fbvdd,1:NVVDD,1:pcie_gpu_width,1:pcie_gpu_L0s,1:pcie_gpu_L1,1:pcie_gpu_speed,1:pcie_root_width,1:pcie_root_L0s,1:pcie_root_L1,1:pcie_root_speed,1:GPU_CE,1:GPU_NF,1:GPU_FE,1:GPU_UR,1:ROOT_CE,1:ROOT_NF,1:ROOT_FE,1:ROOT_UR,1:pcie_bw_TX,1:pcie_bw_RX,1:Total_Time_GC6,1:Total_Time_Enter_GC6,1:Total_Time_Exit_GC6,1:GC6_Transition_Count,1:Not_Enter_GC6_Reason,1:d_notifier_limit,1:thml_cap,1:pwr_cap,1:volt_cap,1:pstate_cap,1:capping_reason,1:cpu_clk,1:?,1:?,1:cpu_temp,1:cpu_tdp,1:cpu_prochot,1:cpu_pl1,1:cpu_pl2,1:cpu_tcc,1:DB-DC_TPP_Limit,1:DC_CPU_TDP_Limit(mW),1:TPP_Measured,1:DB-DC_ROS_reserve,1:DB-DC_Batt_Current_Limit,1:Batt_Drain_Rate(mW),1:Batt_Voltage,1:ppab_state,1:AC_Target_TPP_Limit,1:AC_Baseline_TGP_mode_2,1:AC_Max_GPU_Offset,1:AC_Min_GPU_Offset,1:AC_TPP_Target,1:DC_ROS_Reserve_Override,1:Highest_Perf,1:Max_Perf_Level,1:AC_DC,1:charge_level,1:full_capacity,1:remaining_capacity,1:fan_rpm,1:fan_arbiter_policy,1:bJPACPlatformEnabled,1:updateEventCount,1:sysTspW,1:SL_Value,1:TbandIndex0_CurrIndex,1:TbandIndex0_CurrTemp,1:TbandIndex1_CurrIndex,1:TbandIndex1_CurrTemp,1:TbandIndex2_CurrIndex,1:TbandIndex2_CurrTemp,1:TbandIndex3_CurrIndex,1:TbandIndex3_CurrTemp,1:TbandIndex4_CurrIndex,1:TbandIndex4_CurrTemp,1:TbandIndex5_CurrIndex,1:TbandIndex5_CurrTemp,1:TbandIndex6_CurrIndex,1:TbandIndex6_CurrTemp,1:TbandIndex7_CurrIndex,1:TbandIndex7_CurrTemp,1:gpu_energy0,1:gpu_energy1,1:gpu_energy3,1:gpu_energy5,1:gpu_energy10,1:gpu_energy12,1:gpu_energy18,1:gpu_energy19,1:gpu_energy27,1:?,1:pwr_ch0,1:pwr_ch1,1:pwr_ch3,1:pwr_ch5,1:pwr_ch10,1:pwr_ch12,1:pwr_ch18,1:pwr_ch19,1:pwr_ch27,1:cpu_ts_ms
2024/04/17,19:02:29,76.9961,78,2205,100 %,8000,98,1,0,ON,0,1713351749524279840,124981,116336,5645,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1953,?,?,69,44.99,0,95.00,150.00,97,N/A,N/A,169.966476,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,78515911,70196742,3728907,74510647,1924571,5715088,53607746,54217159,3728906,?,124981,116336,5645,121981,3000,8645,94558,90682,5646,694067
2024/04/17,19:02:30,77.0547,78,2235,100 %,8000,98,1,0,ON,0,1713351750645937280,124848,116241,5607,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,70,44.91,0,95.00,150.00,97,N/A,N/A,169.760559,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,78658947,70326952,3735278,74649133,1927882,5724698,53707105,54318828,3735277,?,124848,116241,5607,121848,3000,8607,93057,90812,5606,695189
2024/04/17,19:02:31,77.3672,78,2235,100 %,8000,98,1,0,ON,0,1713351751782365248,124910,116262,5648,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,71,45.06,0,95.00,150.00,97,N/A,N/A,169.966217,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,78804978,70459111,3741778,74789518,1931237,5734477,53809946,54421650,3741782,?,124910,116262,5648,121910,3000,8648,94575,89512,5648,696315
2024/04/17,19:02:32,77.3984,78,2205,100 %,8000,98,1,0,ON,0,1713351752843153632,124730,116155,5575,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1953,?,?,69,45.02,0,95.00,150.00,97,N/A,N/A,169.748413,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,78937528,70582327,3747771,74920351,1934365,5743532,53905354,54517523,3747774,?,124730,116155,5575,121730,3000,8575,95123,89313,5575,697448
2024/04/17,19:02:33,77.5391,78,2235,100 %,8000,98,1,0,ON,0,1713351753904654208,124819,116275,5544,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1955,?,?,69,44.91,0,95.00,150.00,97,N/A,N/A,169.733810,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,79076174,70705785,3753740,75051388,1937496,5752559,54002355,54613666,3753738,?,124819,116275,5544,121819,3000,8544,19623,90567,5544,698511
2024/04/17,19:02:34,77.5977,76,2235,100 %,8000,98,1,0,ON,0,1713351754975318592,124709,116140,5569,0.880000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,69,44.98,0,95.00,150.00,97,N/A,N/A,169.692017,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,79212141,70830038,3759784,75183424,1940657,5761689,54099155,54710641,3759779,?,124709,116140,5569,121709,3000,8569,94332,89976,5569,699575
2024/04/17,19:02:36,77.168,74,2235,100 %,8000,98,2,0,ON,0,1713351756040448576,124657,116090,5567,0.880000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1953,?,?,70,45.05,0,95.00,150.00,97,N/A,N/A,169.704590,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,79347855,70953689,3765798,75314738,1943804,5770775,54194822,54806937,3765789,?,124657,116090,5567,121657,3000,8567,91942,90638,5567,700648
2024/04/17,19:02:37,77.0234,74,2235,100 %,7000,98,2,0,ON,0,1713351757195472992,123798,115145,5653,0.910000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1955,?,?,71,44.94,0,95.00,150.00,97,N/A,N/A,168.742508,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,79494767,71086911,3772413,75456108,1947216,5780729,54295894,54910375,3772405,?,123798,115145,5653,120798,3000,8653,93413,53373,5653,701706
2024/04/17,19:02:38,77.4531,74,2250,100 %,7000,98,2,0,ON,3,1713351758323234880,125762,117026,5736,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,71,44.93,0,95.00,150.00,97,N/A,N/A,170.690811,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,79645573,71218641,3778967,75596399,1950545,5790567,54397607,55012837,3778961,?,125762,117026,5736,122762,3000,8736,94127,90694,5736,702868
2024/04/17,19:02:39,77.3125,74,2235,100 %,7000,98,2,0,ON,3,1713351759446140128,124732,115993,5739,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1953,?,?,70,45.03,0,95.00,150.00,97,N/A,N/A,169.761658,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,79788057,71348897,3785494,75734911,1953859,5800371,54496781,55114661,3785491,?,124732,115993,5739,121732,3000,8739,91571,91515,5739,703992
2024/04/17,19:02:40,77.8867,74,2235,100 %,7000,98,2,0,ON,3,1713351760579776384,125129,116425,5704,0.900000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,70,44.91,0,95.00,150.00,97,N/A,N/A,170.039291,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,79932870,71480763,3792046,75875178,1957205,5810216,54595677,55217534,3792044,?,125129,116425,5704,122129,3000,8704,96976,93277,5704,705115
2024/04/17,19:02:41,77.5117,78,2235,100 %,8000,98,1,0,ON,0,1713351761711456928,124830,115895,5935,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1955,?,?,71,44.95,0,95.00,150.00,97,N/A,N/A,169.784485,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,80076464,71611867,3798858,76014898,1960551,5820288,54697304,55320008,3798850,?,124830,115895,5935,121830,3000,8935,96393,92052,5935,706253
2024/04/17,19:02:42,77.2266,78,2205,100 %,8000,98,1,0,ON,0,1713351762825913952,124797,116198,5599,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1953,?,?,71,44.98,0,95.00,150.00,97,N/A,N/A,169.778549,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,80220848,71741315,3805179,76152446,1963841,5829823,54797455,55421186,3805174,?,124797,116198,5599,121797,3000,8599,94393,90752,5599,707378
2024/04/17,19:02:43,77.3672,78,2235,100 %,8000,98,1,0,ON,0,1713351763883622048,124578,115967,5611,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,69,44.92,0,95.00,150.00,97,N/A,N/A,169.493530,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,80354967,71863952,3811192,76282749,1966964,5838885,54893945,55516478,3811188,?,124578,115967,5611,121578,3000,8611,94639,91958,5611,708493
2024/04/17,19:02:44,77.2539,74,2235,100 %,7000,98,2,0,ON,3,1713351764959551072,124775,116151,5624,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1955,?,?,69,44.93,0,95.00,150.00,97,N/A,N/A,169.708038,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,80498227,71988735,3817326,76415500,1970140,5848134,54987415,55613901,3817321,?,124775,116151,5624,121775,3000,8624,92870,88423,5624,709550
2024/04/17,19:02:46,77.8867,74,2250,100 %,7000,98,2,0,ON,3,1713351766099912160,124907,116190,5717,0.900000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1953,?,?,71,45.00,0,95.00,150.00,97,N/A,N/A,169.911667,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,80643539,72121101,3823938,76556375,1973502,5858049,55091287,55717014,3823928,?,124907,116190,5717,121907,3000,8717,100887,92213,5717,710644
2024/04/17,19:02:47,77.5977,74,2235,100 %,7000,98,2,0,ON,3,1713351767230324416,124874,116159,5715,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,71,45.05,0,95.00,150.00,97,N/A,N/A,169.928864,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,80788433,72252453,3830480,76695965,1976833,5867871,55190787,55819394,3830474,?,124874,116159,5715,121874,3000,8715,94238,90929,5715,711769
2024/04/17,19:02:48,77.4258,74,2235,100 %,7000,98,2,0,ON,3,1713351768359377824,124874,116170,5704,0.900000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,70,44.95,0,95.00,150.00,97,N/A,N/A,169.827820,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,80933846,72383392,3837004,76835396,1980168,5877677,55295277,55921744,3837002,?,124874,116170,5704,121874,3000,8704,90809,90121,5704,712896
2024/04/17,19:02:49,77.8867,74,2250,100 %,7000,98,1,0,ON,3,1713351769488576960,124751,116008,5743,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,71,44.97,0,95.00,150.00,97,N/A,N/A,169.718018,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,81079337,72514337,3843572,76974694,1983501,5887523,55395722,56023811,3843574,?,124751,116008,5743,121751,3000,8743,99016,90421,5743,714030
2024/04/17,19:02:50,77.0547,78,2205,100 %,8000,98,1,0,ON,0,1713351770614363776,124772,115947,5825,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1953,?,?,70,44.92,0,95.00,150.00,97,N/A,N/A,169.690842,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,81229060,72644661,3850215,77113616,1986827,5897411,55494508,56125524,3850219,?,124772,115947,5825,121772,3000,8825,90985,89427,5825,715154
2024/04/17,19:02:51,76.9375,78,2205,100 %,8000,98,1,0,ON,0,1713351771738240928,124773,116150,5623,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,70,44.95,0,95.00,150.00,97,N/A,N/A,169.718719,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,81371986,72775165,3856621,77252297,1990147,5907052,55591492,56227543,3856624,?,124773,116150,5623,121773,3000,8623,96057,89995,5623,716278
2024/04/17,19:02:52,77.1406,78,2235,100 %,8000,98,1,0,ON,0,1713351772827825696,124813,116246,5567,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,70,44.92,0,95.00,150.00,97,N/A,N/A,169.729218,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,81508946,72901754,3862765,77386778,1993354,5916349,55688474,56326519,3862771,?,124813,116246,5567,121813,3000,8567,95239,90377,5567,717400
2024/04/17,19:02:53,77.6836,78,2205,100 %,8000,96,1,0,ON,0,1713351773888686976,124998,116435,5563,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1953,?,?,70,45.05,0,95.00,150.00,97,N/A,N/A,170.044235,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,81643874,73025595,3868746,77517916,1996485,5925395,55784481,56422796,3868751,?,124998,116435,5563,121998,3000,8563,91771,88229,5562,718494
2024/04/17,19:02:55,76.9102,78,2235,100 %,8000,98,1,0,ON,0,1713351775019292768,124664,116056,5608,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1955,?,?,71,44.90,0,95.00,150.00,97,N/A,N/A,169.564423,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,81789425,73156674,3875169,77657306,1999824,5935085,55884075,56525083,3875176,?,124664,116056,5608,121664,3000,8608,86025,89531,5608,719561
2024/04/17,19:02:56,77.625,76,2235,100 %,8000,98,1,0,ON,0,1713351776148580928,124902,116242,5660,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1955,?,?,71,44.98,0,95.00,150.00,97,N/A,N/A,169.878693,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,81932432,73287882,3881646,77796783,2003155,5944828,55985562,56627226,3881654,?,124902,116242,5660,121902,3000,8660,89008,89272,5660,720690
2024/04/17,19:02:57,77.3984,78,2235,100 %,8000,98,2,0,ON,0,1713351777277637568,124625,115983,5642,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1953,?,?,69,45.03,0,95.00,150.00,97,N/A,N/A,169.656860,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,82075247,73418828,3888101,77935941,2006499,5954541,56087417,56729149,3888111,?,124625,115983,5642,121625,3000,8642,89800,89468,5642,721817
2024/04/17,19:02:58,77.6836,74,2250,100 %,8000,98,2,0,ON,0,1713351778407701984,124883,116287,5596,0.895000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,70,44.95,0,95.00,150.00,97,N/A,N/A,169.833069,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,82220726,73550135,3894505,78075502,2009837,5964221,56187670,56831429,3894519,?,124883,116287,5596,121883,3000,8596,95254,90924,5596,722949
2024/04/17,19:02:59,77.1094,74,2250,100 %,7000,98,2,0,ON,3,1713351779529371232,124646,115947,5699,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,70,45.02,0,95.00,150.00,97,N/A,N/A,169.661255,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,82364867,73680172,3900983,78213768,2013142,5973954,56287580,56931302,3900995,?,124646,115947,5699,121646,3000,8699,90003,86059,5698,724071
2024/04/17,19:03:00,77.4258,74,2235,100 %,7000,98,1,0,ON,3,1713351780652146816,124955,116251,5704,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1953,?,?,71,45.04,0,95.00,150.00,97,N/A,N/A,169.994324,N/A,N/A,0,15716,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,82508336,73810577,3907471,78352513,2016455,5983697,56386149,57032139,3907487,?,124955,116251,5704,121955,3000,8704,95581,91658,5704,725195
2024/04/17,19:03:01,77.3398,78,2205,100 %,7000,98,1,0,ON,3,1713351781791896896,124739,116026,5713,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1953,?,?,71,44.97,0,95.00,150.00,97,N/A,N/A,169.706833,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,82656442,73942765,3914065,78493113,2019828,5993609,56483757,57135429,3914085,?,124739,116026,5713,121739,3000,8713,97292,89774,5713,726329
2024/04/17,19:03:02,77.4531,78,2205,100 %,8000,98,1,0,ON,0,1713351782855981216,124789,116149,5640,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1955,?,?,70,44.87,0,95.00,150.00,97,N/A,N/A,169.660538,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,82795101,74066386,3920150,78624420,2022976,6002761,56580672,57231448,3920168,?,124789,116149,5640,121789,3000,8640,90564,89413,5641,727464
2024/04/17,19:03:03,77.625,78,2235,100 %,8000,98,1,0,ON,0,1713351783922769888,124865,116292,5573,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1953,?,?,69,45.02,0,95.00,150.00,97,N/A,N/A,169.888504,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,82933796,74190422,3926172,78756142,2026131,6011869,56675392,57327960,3926193,?,124865,116292,5573,121865,3000,8573,87933,89128,5573,728528
2024/04/17,19:03:05,77.4844,78,2220,100 %,8000,98,1,0,ON,0,1713351785050822880,124931,116318,5613,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,70,45.02,0,95.00,150.00,97,N/A,N/A,169.953415,N/A,N/A,0,15715,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,83077987,74321513,3932592,78895526,2029467,6021548,56777694,57430407,3932610,?,124931,116318,5613,121931,3000,8613,92533,88926,5613,729591
